name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Atbasar kazakhstan,2021-01-17,-7.6,-11.6,-9.4,-15.1,-20.2,-17,-11.4,85.5,0,0,0,,0,27.7,39.2,32.4,234.1,1017.1,73.9,11.5,39.3,3.5,2,,2021-01-17T09:25:06,2021-01-17T17:48:44,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"35078099999,remote"
Atbasar kazakhstan,2021-01-18,-6.6,-22.3,-13.8,-14.5,-30.3,-19.2,-16.7,78.7,0.4,100,8.33,snow,0,28.8,32.4,25.2,295.6,1017.2,84.4,20,41.6,3.6,2,,2021-01-18T09:24:08,2021-01-18T17:50:22,0.16,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2021-01-19,-14.1,-23.9,-18.4,-23.2,-33.7,-26.8,-22.1,72.8,0,0,0,,0,29.7,35.6,25.2,73.9,1021,82.6,20,56.1,4.8,3,,2021-01-19T09:23:06,2021-01-19T17:52:02,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"35078099999,remote"
Atbasar kazakhstan,2021-01-20,-7.4,-16.7,-13.1,-15.8,-27.3,-22.1,-16,79.1,2,100,4.17,snow,0.1,31.9,47.5,39.6,184.1,1015.7,92.4,10.7,31.7,2.8,2,,2021-01-20T09:22:02,2021-01-20T17:53:43,0.23,"Snow, Overcast",Cloudy skies throughout the day with afternoon snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2021-01-21,-16.3,-24.1,-20.1,-25.6,-35.1,-30,-23,77.6,1,100,4.17,snow,30,33.3,34.2,28.8,238.6,1019,84.8,20,40.3,3.5,2,,2021-01-21T09:20:55,2021-01-21T17:55:25,0.25,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2021-01-22,-19.1,-28.5,-24.1,-28.4,-39.2,-33.7,-27.2,75.4,0,0,0,,0,34.3,30.2,28.8,234,1020.9,63.8,17.5,49.3,4.3,2,,2021-01-22T09:19:45,2021-01-22T17:57:08,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"35078099999,remote"
Atbasar kazakhstan,2021-01-23,-16.7,-25.1,-19.4,-23.4,-31.8,-26.9,-22.4,77.1,1.1,100,8.33,snow,0,34.4,27.4,32.4,261,1029.8,98.6,16.7,55.1,4.8,3,,2021-01-23T09:18:33,2021-01-23T17:58:52,0.32,"Snow, Overcast",Cloudy skies throughout the day with snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2021-01-24,-20.5,-31.4,-26.6,-25.3,-39.1,-30.8,-30.1,72.1,0,0,0,,0,34,16.9,11.5,117.6,1041.6,81.7,20,66.2,5.6,3,,2021-01-24T09:17:18,2021-01-24T18:00:37,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"35078099999,remote"
Atbasar kazakhstan,2021-01-25,-6.4,-23,-11.8,-11.3,-31.2,-19.2,-14.2,82.6,0.8,100,4.17,snow,0.4,35,30.6,28.8,235,1034.9,99.3,20,32.3,2.7,1,,2021-01-25T09:16:01,2021-01-25T18:02:23,0.39,"Snow, Overcast",Cloudy skies throughout the day with afternoon snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2021-01-26,-3,-8.8,-5.8,-8.3,-18.3,-12.1,-7.7,86.6,0.2,100,4.17,snow,0,34.7,34.9,32.4,247.1,1034.8,89.9,20,47.9,4.1,2,,2021-01-26T09:14:42,2021-01-26T18:04:10,0.42,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2021-01-27,-6.7,-11.3,-8.9,-13.3,-21.1,-16.2,-11,84.9,0,0,0,,0,33.7,32.4,28.8,251.4,1035.3,97.2,20,41.6,3.6,2,,2021-01-27T09:13:20,2021-01-27T18:05:57,0.45,Overcast,Cloudy skies throughout the day.,cloudy,"35078099999,remote"
Atbasar kazakhstan,2021-01-28,-10,-16.1,-12.3,-15.3,-23.2,-18.6,-14.3,85.4,0,0,0,,0,33.6,25.2,25.2,226.2,1038.2,90.6,9,44.7,3.8,2,,2021-01-28T09:11:56,2021-01-28T18:07:45,0.48,Overcast,Cloudy skies throughout the day.,cloudy,"35078099999,remote"
Atbasar kazakhstan,2021-01-29,-8.6,-17.3,-12.7,-11.6,-20.9,-17.3,-15,83.3,0.2,100,4.17,snow,0,33.5,24.1,12.2,186.1,1035,75.7,20,60.9,5.4,3,,2021-01-29T09:10:29,2021-01-29T18:09:34,0.5,"Snow, Partially cloudy",Partly cloudy throughout the day with afternoon snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2021-01-30,-7.4,-21.6,-12.7,-13.5,-27.7,-19,-15.4,80.1,0,0,0,snow,31,33.1,26.3,16.6,122.9,1028.8,61.5,20,74.7,6.4,3,,2021-01-30T09:09:01,2021-01-30T18:11:23,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"35078099999,remote"
Atbasar kazakhstan,2021-01-31,-7.9,-15.3,-11.1,-12.3,-21.9,-16.3,-14.6,75.5,0,0,0,,0,33.5,20.9,14.4,93.5,1020.9,94.3,20,53.9,4.7,2,,2021-01-31T09:07:30,2021-01-31T18:13:13,0.59,Overcast,Cloudy skies throughout the day.,cloudy,"35078099999,remote"
Atbasar kazakhstan,2021-02-01,-10.6,-19.8,-15.4,-10.6,-27.3,-19.9,-18.9,75,0,0,0,,0,33.6,13.7,14.4,330.9,1022.8,55.7,20,80.5,6.9,4,,2021-02-01T09:05:58,2021-02-01T18:15:03,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"35078099999,remote"
Atbasar kazakhstan,2021-02-02,-8.6,-20.2,-14.3,-15.3,-28.1,-20.8,-16.8,81.4,0,0,0,,0,33.1,28.8,18,230.8,1030.4,88.5,20,60.6,5.2,3,,2021-02-02T09:04:23,2021-02-02T18:16:53,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"35078099999,remote"
Atbasar kazakhstan,2021-02-03,-1.8,-9,-4.1,-7.9,-16.4,-11.2,-6.1,85.9,1,100,20.83,snow,0.1,33.8,61.2,39.6,235.9,1023.9,99.6,10.8,30.6,2.5,2,,2021-02-03T09:02:46,2021-02-03T18:18:44,0.69,"Snow, Overcast",Cloudy skies throughout the day with snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2021-02-04,-3.4,-5.3,-4.4,-7.1,-11.4,-8.6,-6.5,85.4,6,100,4.17,snow,2.3,36.7,28.4,21.6,221.3,1021.4,98.9,16.7,33.3,2.9,2,,2021-02-04T09:01:08,2021-02-04T18:20:35,0.75,"Snow, Overcast",Cloudy skies throughout the day with afternoon snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2021-02-05,-1.1,-3.4,-2.4,-4.6,-9.1,-6.9,-4,89.1,1.3,100,8.33,snow,0,36.6,22.3,18,220.5,1017.7,97.9,2.3,44.8,3.9,2,,2021-02-05T08:59:27,2021-02-05T18:22:26,0.77,"Snow, Overcast",Cloudy skies throughout the day with snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2021-02-06,0.2,-2.8,-1.1,-2.3,-9.3,-6.2,-2.5,90.4,5.2,100,20.83,"rain,snow",0,36.6,43.6,25.9,171.5,1008.1,97.2,10.5,63.8,5.6,3,,2021-02-06T08:57:45,2021-02-06T18:24:17,0.8,"Snow, Rain, Overcast",Cloudy skies throughout the day with late afternoon rain or snow.,rain,"35078099999,remote"
Atbasar kazakhstan,2021-02-07,-0.1,-12.9,-9.2,-6.7,-25,-19.4,-11.8,81.8,4.5,100,8.33,"rain,snow",0.7,39,82.8,54,235,1004.9,91.7,7,69.4,5.9,3,,2021-02-07T08:56:01,2021-02-07T18:26:09,0.84,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2021-02-08,-10.1,-21.4,-15,-13.1,-35.8,-24.5,-17.3,82.6,2.2,100,8.33,snow,0,43,57.6,43.2,239.9,1003.7,87.6,7.3,67.9,5.8,3,,2021-02-08T08:54:16,2021-02-08T18:28:00,0.87,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2021-02-09,-20.9,-25.9,-22.6,-33.2,-39.9,-35.4,-25.7,75.7,0.5,100,4.17,snow,42.9,44.3,64.8,43.2,248,1014.7,80.5,13.7,86,7.4,4,,2021-02-09T08:52:28,2021-02-09T18:29:52,0.91,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2021-02-10,-23.1,-30.8,-26.3,-28,-45.6,-35.6,-29.9,72.1,0,0,0,,0,43.8,31.7,25.2,253.6,1029.7,38.7,20,100.2,8.7,4,,2021-02-10T08:50:39,2021-02-10T18:31:43,0.94,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"35078099999,remote"
Atbasar kazakhstan,2021-02-11,-17.8,-24.2,-21.2,-23.4,-31.7,-27.3,-24.8,73,0.4,100,16.67,snow,0,44.9,16.6,11.2,110.8,1034.6,74.2,,94.1,8.2,4,,2021-02-11T08:48:49,2021-02-11T18:33:35,0.98,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2021-02-12,-7.6,-17.3,-12.5,-11.8,-24.5,-17.8,-15.2,80.2,1.5,100,50,snow,0.2,46.8,18,11.2,122.8,1031.2,96.3,,59.6,5.1,3,,2021-02-12T08:46:57,2021-02-12T18:35:26,0,"Snow, Overcast",Cloudy skies throughout the day with snow.,snow,remote
Atbasar kazakhstan,2021-02-13,-1.1,-7.5,-4.2,-3.8,-11.4,-7.6,-6.2,86.2,0.4,100,12.5,snow,0.3,47.1,17.3,10.8,199.2,1029.3,92.2,20,52.4,4.5,2,,2021-02-13T08:45:04,2021-02-13T18:37:17,0.05,"Snow, Overcast",Cloudy skies throughout the day with early morning snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2021-02-14,-1.3,-6.8,-4.2,-5.9,-11.7,-9.5,-7.1,80.5,0,0,0,snow,44,45.9,32.4,25.2,178.1,1026.5,90.1,20,90,7.8,4,,2021-02-14T08:43:09,2021-02-14T18:39:09,0.08,Overcast,Cloudy skies throughout the day.,cloudy,"35078099999,remote"
Atbasar kazakhstan,2021-02-15,-4.3,-9.6,-6.1,-4.8,-13.7,-8.7,-7.5,90,0,0,0,,0,45.6,21.6,18,221.3,1022.7,99.4,1.7,64.1,5.5,3,,2021-02-15T08:41:13,2021-02-15T18:41:00,0.11,Overcast,Cloudy skies throughout the day.,cloudy,"35078099999,remote"
Atbasar kazakhstan,2021-02-16,-4.4,-16.3,-7.4,-5.3,-23.1,-12,-9.7,83.9,0.3,100,12.5,snow,0,45.7,25.6,21.6,260.6,1019.2,94.4,14,63.5,5.4,2,,2021-02-16T08:39:16,2021-02-16T18:42:50,0.14,"Snow, Overcast",Cloudy skies throughout the day with snow in the morning and afternoon.,snow,"35078099999,remote"
Atbasar kazakhstan,2021-02-17,-14.7,-19.8,-16.9,-18.5,-29.7,-23,-21.5,67.6,0.3,100,12.5,snow,0,45.9,23,18,8.7,1027.1,94.1,20,85.3,7.4,4,,2021-02-17T08:37:17,2021-02-17T18:44:41,0.18,"Snow, Overcast",Cloudy skies throughout the day with snow in the morning and afternoon.,snow,"35078099999,remote"
Atbasar kazakhstan,2021-02-18,-0.4,-15.5,-11.5,-7.6,-27.6,-20.9,-14.1,80.8,7,100,4.17,snow,2.3,50,64.8,46.8,102.2,1011.2,97.5,0.3,51.3,4.5,2,,2021-02-18T08:35:17,2021-02-18T18:46:32,0.21,"Snow, Overcast",Cloudy skies throughout the day with afternoon snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2021-02-19,-8.7,-24.4,-19,-18.6,-33.7,-28.5,-22.6,73.1,2,100,4.17,snow,0,56,90,64.8,284.1,1015.1,61.6,20,116.8,10.1,5,,2021-02-19T08:33:17,2021-02-19T18:48:22,0.24,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2021-02-20,-15.8,-25.4,-20.4,-24.3,-33.3,-28.7,-23.6,75.8,0,0,0,,0,56.9,30.2,18,206.9,1028.7,73.7,,118.5,10.3,5,,2021-02-20T08:31:14,2021-02-20T18:50:12,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Atbasar kazakhstan,2021-02-21,-14.5,-27.5,-21.6,-23.4,-36.6,-30.1,-24.9,74.3,0.2,100,8.33,snow,0,55,32.8,19.4,230.9,1026.5,28.8,,128.8,11.2,5,,2021-02-21T08:29:11,2021-02-21T18:52:02,0.3,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,snow,remote
Atbasar kazakhstan,2021-02-22,-24.2,-34.1,-28.5,-24.5,-42.8,-34.4,-31.9,72.6,0,0,0,,0,55.2,13,9.7,226.6,1029,58.3,16,129.8,11.1,5,,2021-02-22T08:27:07,2021-02-22T18:53:51,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"35078099999,remote"
Atbasar kazakhstan,2021-02-23,-3.3,-27.8,-12.8,-10.3,-34.9,-21.9,-15,83,3,100,4.17,snow,4.8,58.3,68.4,43.2,146.6,1008.9,99,0.3,42.8,3.5,2,,2021-02-23T08:25:02,2021-02-23T18:55:40,0.37,"Snow, Overcast",Cloudy skies throughout the day with afternoon snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2021-02-24,-7.8,-25.8,-21.8,-17,-38.6,-34.2,-25.6,71.2,5.2,100,8.33,snow,0.6,59.6,48.2,36,209.4,1004.9,97.3,7.3,116.3,10.1,5,,2021-02-24T08:22:56,2021-02-24T18:57:29,0.4,"Snow, Overcast",Cloudy skies throughout the day with snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2021-02-25,-23,-32.4,-27,-34,-47.6,-39.3,-30.8,70,0,0,0,snow,52,56.7,54,32.4,262.5,1019.3,73.8,11.5,122.1,10.7,5,,2021-02-25T08:20:49,2021-02-25T18:59:18,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"35078099999,remote"
Atbasar kazakhstan,2021-02-26,-24.5,-33.9,-29.3,-26.5,-46.7,-38.6,-33.1,69.6,0,0,0,,0,54.8,21.6,18,225.1,1035.9,18.4,20,142,12.4,5,,2021-02-26T08:18:41,2021-02-26T19:01:06,0.46,Clear,Clear conditions throughout the day.,clear-day,"35078099999,remote"
Atbasar kazakhstan,2021-02-27,-15.3,-32.8,-25.5,-24.4,-41.3,-33.4,-29,72.3,0.3,100,12.5,snow,0,56.3,30.6,19.1,140.9,1031.1,53.4,20,141,12.2,5,,2021-02-27T08:16:32,2021-02-27T19:02:55,0.5,"Snow, Partially cloudy",Becoming cloudy in the afternoon with late afternoon snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2021-02-28,-0.9,-15.2,-6.8,-6.8,-24.2,-13.3,-8.7,86.3,2.5,100,8.33,"rain,snow",1.9,59.6,38.5,23,181.8,1011.3,99.9,5,64.2,5.6,3,,2021-02-28T08:14:22,2021-02-28T19:04:42,0.53,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2021-03-01,-0.6,-11.1,-4.8,-6.7,-17,-11.3,-7.1,83.7,4.3,100,8.33,"rain,snow",0.2,59.4,41.4,36,250.1,1010.1,98.2,13.3,88.1,7.5,3,,2021-03-01T08:12:12,2021-03-01T19:06:30,0.57,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2021-03-02,-8.4,-14.6,-11.4,-12.6,-23.2,-17,-14.2,80.1,0.6,100,8.33,snow,0,58.1,29.2,21.6,239,1017,99,16,96.3,8.4,4,,2021-03-02T08:10:01,2021-03-02T19:08:17,0.6,"Snow, Overcast",Cloudy skies throughout the day with snow in the morning and afternoon.,snow,"35078099999,remote"
Atbasar kazakhstan,2021-03-03,-3.5,-19.9,-11.5,-10.2,-32.9,-20.7,-13.9,82.2,0.6,100,4.17,snow,0,59.4,57.6,36,226.6,1016.5,94.9,8.7,101.6,8.8,4,,2021-03-03T08:07:49,2021-03-03T19:10:04,0.64,"Snow, Overcast",Cloudy skies throughout the day with early morning snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2021-03-04,-0.8,-6.2,-2,-8.1,-14.1,-9.5,-3.5,89.5,0.6,100,4.17,"rain,snow",2.2,60.8,75.6,54,220.7,1007.7,96.7,0.7,78.4,6.7,3,,2021-03-04T08:05:37,2021-03-04T19:11:51,0.67,"Snow, Rain, Overcast",Cloudy skies throughout the day with afternoon rain or snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2021-03-05,-4.3,-13.1,-7.7,-13.2,-24.3,-17.2,-9.9,84,0.9,100,4.17,snow,0,62.5,82.8,54,232.7,1015,69.8,0.3,107.8,9.3,4,,2021-03-05T08:03:24,2021-03-05T19:13:37,0.71,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2021-03-06,-1.4,-5.1,-3.3,-6.8,-14.6,-10.4,-5.2,86.6,0.2,100,4.17,"rain,snow",0.6,62.1,72,54,231.4,1013.6,98.1,8.7,63.8,5.5,3,,2021-03-06T08:01:10,2021-03-06T19:15:24,0.75,"Snow, Rain, Overcast",Cloudy skies throughout the day with afternoon rain or snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2021-03-07,1.2,-11.8,-3.7,-4.9,-17,-8.8,-5.9,84.9,0.8,100,8.33,"rain,snow",0.1,60.3,57.6,39.6,205.4,1013.1,94.6,14.7,95.8,8.3,4,,2021-03-07T07:58:56,2021-03-07T19:17:09,0.78,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2021-03-08,0.7,-13.8,-8.7,-6.8,-24.3,-17,-11.5,80.3,2.3,100,8.33,"rain,snow",0,67.1,64.8,43.2,257.7,1014.1,75.7,20,113,9.8,4,,2021-03-08T07:56:42,2021-03-08T19:18:55,0.82,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"35078099999,remote"
Atbasar kazakhstan,2021-03-09,-7.1,-16.6,-12.2,-14.5,-26.6,-20.2,-15.7,75.3,0,0,0,,0,69.1,38.5,36,211.1,1022.1,54.2,20,171.2,14.8,6,,2021-03-09T07:54:27,2021-03-09T19:20:40,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"35078099999,remote"
Atbasar kazakhstan,2021-03-10,-5.7,-12.8,-9.2,-13.4,-19.6,-15.8,-11.7,82.4,3,100,4.17,snow,0,69.8,50.4,30.2,260,1009.2,85.5,16.7,149.5,12.8,6,,2021-03-10T07:52:11,2021-03-10T19:22:25,0.89,"Snow, Partially cloudy",Partly cloudy throughout the day with afternoon snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2021-03-11,-9.6,-17.8,-13.4,-19.1,-29.2,-24.3,-15.8,82,0.7,100,8.33,snow,0,71.8,72,54,227.7,1011,78.2,0.3,138.1,11.8,5,,2021-03-11T07:49:55,2021-03-11T19:24:10,0.92,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2021-03-12,-17.3,-23.9,-20.7,-25.3,-35.8,-30.7,-23.9,75.5,0.7,100,4.17,snow,70,72.4,54,28.8,251.6,1018.4,72.7,20,155.5,13.4,5,,2021-03-12T07:47:39,2021-03-12T19:25:55,0.96,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2021-03-13,-15.6,-27.1,-22.1,-21.9,-39.9,-30.9,-25.9,71.9,0,0,0,,0,72.1,22.7,21.6,262.1,1032.7,0,20,185.7,16.1,6,,2021-03-13T07:45:22,2021-03-13T19:27:39,0,Clear,Clear conditions throughout the day.,clear-day,"35078099999,remote"
Atbasar kazakhstan,2021-03-14,-13.1,-27.4,-21.4,-13.1,-34.4,-26.1,-24.8,74.7,0,0,0,,0,72,13.3,14.4,284.5,1034.9,13,20,189.5,16.4,7,,2021-03-14T07:43:05,2021-03-14T19:29:23,0.03,Clear,Clear conditions throughout the day.,clear-day,"35078099999,remote"
Atbasar kazakhstan,2021-03-15,-12.1,-27.1,-19.9,-18,-34.1,-26.2,-23.7,72.2,0,0,0,,0,72.1,15.5,18,264.4,1036.5,10.6,20,191.3,16.5,7,,2021-03-15T07:40:48,2021-03-15T19:31:07,0.06,Clear,Clear conditions throughout the day.,clear-day,"35078099999,remote"
Atbasar kazakhstan,2021-03-16,-12.6,-25.1,-18.9,-20.7,-32.6,-26.1,-22.5,73.3,0,0,0,,0,72,24.5,21.6,222.4,1038.4,77.9,20,186.9,16.1,6,,2021-03-16T07:38:30,2021-03-16T19:32:51,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"35078099999,remote"
Atbasar kazakhstan,2021-03-17,-8.8,-20.1,-14.6,-16,-28.2,-22.2,-18.7,70.8,0,0,0,,0,71.3,25.2,28.8,233.8,1037,46.6,20,193,16.5,7,,2021-03-17T07:36:13,2021-03-17T19:34:35,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"35078099999,remote"
Atbasar kazakhstan,2021-03-18,-6.6,-20.9,-13.7,-12.5,-28.9,-19.5,-19,64.8,0,0,0,,0,71,29.5,18,166.2,1036.7,73.1,20,191.5,16.6,7,,2021-03-18T07:33:55,2021-03-18T19:36:18,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"35078099999,remote"
Atbasar kazakhstan,2021-03-19,-0.6,-11.3,-5.9,-7,-18.2,-12.5,-9.8,73.7,0,0,0,,0,71.8,37.8,28.8,138.4,1020.2,90.7,20,166.8,14.3,6,,2021-03-19T07:31:37,2021-03-19T19:38:01,0.19,Overcast,Cloudy skies throughout the day.,cloudy,"35078099999,remote"
Atbasar kazakhstan,2021-03-20,1.9,-2.6,-0.1,-3.3,-8.5,-6,-2,87,0.5,100,4.17,"rain,snow",0.2,71.6,64.8,43.2,208.1,1004.3,98.7,13.3,103.4,8.7,4,,2021-03-20T07:29:19,2021-03-20T19:39:45,0.22,"Snow, Rain, Overcast",Cloudy skies throughout the day with afternoon rain or snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2021-03-21,-0.9,-2.8,-1.8,-5.7,-10,-8.4,-3.8,85.8,0.3,100,4.17,"rain,snow",0.3,70.3,68.4,50.4,236.3,1008.7,98.7,11.3,114.8,10.1,4,,2021-03-21T07:27:00,2021-03-21T19:41:27,0.25,"Snow, Rain, Overcast",Cloudy skies throughout the day with early morning snow or rain.,snow,"35078099999,remote"
Atbasar kazakhstan,2021-03-22,-2.6,-10,-4.3,-6,-15.2,-9.9,-6.8,83,0.9,100,4.17,snow,0,70,39.6,36,232.4,1015,91.9,20,127.4,11.2,4,,2021-03-22T07:24:42,2021-03-22T19:43:10,0.29,"Snow, Overcast",Cloudy skies throughout the day with afternoon snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2021-03-23,-4.4,-15.1,-8.8,-11.4,-20.1,-14.2,-11,83.9,0,0,0,,0,70.1,38.5,25.2,336.7,1016.2,92,20,129.5,11.3,5,,2021-03-23T07:22:24,2021-03-23T19:44:53,0.32,Overcast,Cloudy skies throughout the day.,cloudy,"35078099999,remote"
Atbasar kazakhstan,2021-03-24,-3.6,-14.8,-8.4,-8.7,-24.3,-15.2,-10.6,84.3,0,0,0,snow,67,69.8,34.6,28.8,237.3,1023,85.5,15.5,135,11.8,5,,2021-03-24T07:20:05,2021-03-24T19:46:35,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"35078099999,remote"
Atbasar kazakhstan,2021-03-25,-1.9,-16.6,-7.9,-4.7,-17.1,-10.4,-10.8,80.6,0,0,0,,0,69.6,15.1,18,36.5,1017,40.1,15.5,215.5,18.8,7,,2021-03-25T07:17:47,2021-03-25T19:48:18,0.38,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"35078099999,remote"
Atbasar kazakhstan,2021-03-26,-3,-14.8,-8.6,-8.2,-22,-13.9,-10.6,85.4,0,0,0,,0,70.1,25.6,18,74.9,1016.6,60.5,10.5,214.3,18.5,7,,2021-03-26T07:15:29,2021-03-26T19:50:00,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"35078099999,remote"
Atbasar kazakhstan,2021-03-27,1.1,-9.6,-2.6,-3,-13.7,-6.2,-4.2,88.6,0.6,100,4.17,"rain,snow",0.4,70.6,30.6,25.2,200.4,1009.5,94.9,8.3,96.6,8.4,3,,2021-03-27T07:13:11,2021-03-27T19:51:43,0.45,"Snow, Rain, Overcast",Cloudy skies throughout the day with afternoon rain or snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2021-03-28,0.6,-5.8,-1.4,-2.8,-12.4,-6.2,-3.7,84.5,1.1,100,8.33,"rain,snow",0,70,40.3,32.4,330.2,1008.8,91.2,20,126.5,11,5,,2021-03-28T07:10:52,2021-03-28T19:53:25,0.48,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,"35078099999,remote"
Atbasar kazakhstan,2021-03-29,-1.1,-9.4,-5.3,-5.8,-16.7,-11.9,-9,75.6,0.1,100,4.17,snow,65.9,68.8,40.3,28.8,285.8,1021,21,20,214.6,18.4,7,,2021-03-29T07:08:35,2021-03-29T19:55:07,0.5,"Snow, Partially cloudy",Partly cloudy throughout the day with late afternoon snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2021-03-30,-2.4,-10.1,-5.7,-2.4,-15.7,-8.9,-9.4,76.6,0.2,100,8.33,snow,0,68.2,18.4,21.6,23.5,1030.8,48.7,20,212.2,18.3,7,,2021-03-30T07:06:17,2021-03-30T19:56:49,0.55,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,snow,"35078099999,remote"
Atbasar kazakhstan,2021-03-31,-5.1,-13.1,-8.9,-5.1,-17.2,-10.4,-11.4,82,0,0,0,,0,68.2,11.9,7.2,104.6,1034.6,41.3,14,227.8,19.7,7,,2021-03-31T07:03:59,2021-03-31T19:58:31,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"35078099999,remote"
